frame_index,frame_path,sku_index,name,price_full,price_discounted,taxonomy,other_text
13920,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013920.jpg,1,Lao Gan Ma Spicy Chili Crisp 210g Jar,,,Pantry > Sauces & Condiments > Chili Oil,老干妈; Spicy Chili Crisp; chili in oil
13920,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013920.jpg,2,Wangzhihe Fermented Bean Curd (Plain) 240g Jar,,,Pantry > Fermented & Preserved > Fermented Bean Curd,王致和; Fermented Beancurd; Furu
13920,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013920.jpg,3,Bull Head Barbecue (Satay) Sauce 8.1oz Can,,,Pantry > Sauces & Condiments > Satay/BBQ Sauce,牛頭牌; 沙茶醬; metal can with red cap
13920,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013920.jpg,4,Bull Head Vegetarian Barbecue (Satay) Sauce 8.1oz Can,,,Pantry > Sauces & Condiments > Satay/BBQ Sauce,牛頭牌; 素沙茶醬; green cap
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,1,Meiji Hello Panda Chocolate Family Pack Box,,,Snacks > Cookies,HELLO PANDA • Chocolate • Family Pack • Meiji
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,2,Meiji Hello Panda Strawberry Family Pack Box,,,Snacks > Cookies,HELLO PANDA • Strawberry • Family Pack • Meiji
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,3,Meiji Hello Panda Vanilla Family Pack Box,,,Snacks > Cookies,HELLO PANDA • Vanilla • Family Pack • Meiji
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,4,Meiji Hello Panda Party Pack Gift Box,,,Snacks > Cookies,HELLO PANDA • Party Pack • carry handle box
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,5,Meiji Yan Yan Vanilla Cream Dip Biscuit Sticks Cup,,,Snacks > Biscuit Sticks,YAN YAN • vanilla cream • Meiji • multiple blue cups
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,6,Meiji Yan Yan Chocolate Cream Dip Biscuit Sticks Cup,,,Snacks > Biscuit Sticks,YAN YAN • chocolate cream • Meiji • red cups
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,7,Astor Wafer Sticks Chocolate Box,,,Snacks > Wafers,ASTOR • wafer sticks • chocolate
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,8,Orion Choco Pie Original 12-Pack Box,,,Snacks > Cakes & Pies,ORION • Choco Pie • Original • red box • $10 sign nearby
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,9,Orion Market O Real Brownie Box,,,Snacks > Brownies,Market O • Real Brownie • ORION • black box
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,10,Lotte Binch Chocolate Covered Biscuits Box,,,Snacks > Cookies,LOTTE • Binch • chocolate biscuit
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,11,White Rabbit Creamy Candy Bag,,,Candy > Milk Candy,White Rabbit • Creamy Candy • blue/white bags
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,12,Royal Dansk Danish Butter Cookies Blue Tin,,,Snacks > Cookies,Royal Dansk • Danish Butter Cookies • classic blue tin
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,13,Lotte Koala's March Chocolate Family Pack Box,,,Snacks > Cookies,LOTTE • Koala's March • Chocolate • family pack
13399,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013399.jpg,14,Lotte Koala's March Strawberry Family Pack Box,,,Snacks > Cookies,LOTTE • Koala's March • Strawberry • family pack
13935,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013935.jpg,1,Ottogi 3-Minute Curry Pouch (assorted) Unknown size,,,Meal Solutions > Curry Sauces,yellow pouches with curry rice image; Korean text; multiple heat levels visible
13935,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013935.jpg,2,Lao Gan Ma Spicy Chili Crisp 210g Jar,,,Condiments & Sauces > Chili Oil,"red label, black lid; portrait logo jars in a row"
13935,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013935.jpg,3,Lao Gan Ma Black Bean Chili Sauce 210g Jar,,,Condiments & Sauces > Chili Oil,dark jars adjacent to Chili Crisp; similar shape with black lids
13935,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013935.jpg,4,Bull-Dog Tonkatsu Sauce Bottle Unknown size,,,Condiments & Sauces > Japanese Sauces,dark bottles with white label and bulldog logo; tonkatsu/vegetable & fruit sauce style
13935,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013935.jpg,5,Korean Gochujang Hot Pepper Paste Squeeze Bottle Unknown size,,,Condiments & Sauces > Chili Paste,red squeeze bottles with fine nozzle; Hangul text on labels
13935,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013935.jpg,6,Sriracha-Style Hot Chili Sauce Squeeze Bottle Unknown size,,,Condiments & Sauces > Hot Sauce,tall red squeeze bottles in a row; white graphics/text
13935,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013935.jpg,7,Fermented Bean Curd (Red) Jar Unknown size,,,Pantry > Fermented & Preserved,square/round jars with beige labels; Chinese characters; grouped with other pickled/fermented items
13935,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013935.jpg,8,Sichuan Hot Pot Soup Base Packet (Spicy) Unknown size,,,Meal Solutions > Soup & Hot Pot Bases,flat packets with red/black designs and chili images among seasoning packs
13935,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013935.jpg,9,Chinese Tea Loose Leaf Canister Unknown size,,,Beverages > Tea,grey cylindrical tins with red Chinese characters on lower-right shelves
14199,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014199.jpg,1,Mingyang Super Spicy Hot Pot Seasoning,10.99,,Pantry > Hot Pot Base,"Shelf tag: MINGYANG SUPER SPICY HOT POT SEASONING; On-pack: Hot Pot Seasoning, Super Spicy, Chinese characters present"
14199,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014199.jpg,2,Mingyang Mild Spicy Hot Pot Seasoning,10.99,,Pantry > Hot Pot Base,"Shelf tag: MINGYANG MILD SPICY HOT POT SEASONING; On-pack: Hot Pot Seasoning, Mild Spicy, Chinese characters present"
13955,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013955.jpg,1,Lee Kum Kee Panda Brand Oyster Flavored Sauce 18 oz bottle,,,Pantry > Sauces,Panda Brand • Oyster Flavored Sauce • LKK • black bottle with red label and panda logo
13955,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013955.jpg,2,Otafuku Okonomi Sauce 500g bottle,,,Pantry > Sauces,お好みソース • Otafuku logo (smiling face) • red/orange label squeeze bottle
13955,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013955.jpg,3,Haidilao Spicy Hot Pot Soup Base 220g pouch,,,Pantry > Soup & Broth > Hot Pot Base,海底捞 • 麻辣火锅底料 • Spicy/Mala • red/black pouch
13955,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013955.jpg,4,Haidilao Tomato Hot Pot Soup Base 220g pouch,,,Pantry > Soup & Broth > Hot Pot Base,海底捞 • 番茄火锅底料 • Tomato • orange/red pouch
13955,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013955.jpg,5,Haidilao Pickled Cabbage Hot Pot Soup Base 220g pouch,,,Pantry > Soup & Broth > Hot Pot Base,海底捞 • 酸菜火锅底料 • yellow/green pouch
13955,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013955.jpg,6,S&B Golden Curry Sauce Mix Medium Hot 7.8 oz box,,,Pantry > Meal Kits & Mixes > Curry,GOLDEN CURRY • Sauce Mix • Medium Hot • brown box with bowl image
13955,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013955.jpg,7,Kewpie Deep-Roasted Sesame Dressing 1L bottle,,,Pantry > Condiments > Salad Dressing,深煎りごま ドレッシング • creamy sesame dressing • Japanese label
13955,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013955.jpg,8,Lee Kum Kee Minced Garlic 7.5 oz jar,,,Pantry > Cooking Ingredients,Minced Garlic • green label • glass jar with gold lid
13955,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013955.jpg,9,Unknown Brand Chili Garlic Sauce Squeeze Bottle ~500g,,,Pantry > Condiments > Hot Sauce,red squeeze bottle • wave pattern label • 辣椒/辣酱 text visible • shelf sign near shows “10”
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,1,Unknown Brand Spicy Chili Sauce Squeeze Bottle (Unknown Size),,,Sauces & Condiments > Chili Sauce,"Tall clear plastic bottle, red sauce, red cone cap; multiple bottles in a row"
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,2,Unknown Brand Chili/Garlic Chili Sauce Short Squeeze Bottle (Unknown Size),,,Sauces & Condiments > Chili Sauce,Shorter squeeze bottles with red caps on right side of middle shelf
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,3,Unknown Brand Soy Sauce – White Label with Black Kanji (Unknown Size),,,Sauces & Condiments > Soy Sauce,"Glass bottle, red cap; white label with large black Chinese/Japanese characters"
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,4,Unknown Brand Soy Sauce – Black Label (Unknown Size),,,Sauces & Condiments > Soy Sauce,"Glass bottle, red cap; mostly black label with red/white text"
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,5,Unknown Brand Shaoxing-Style Cooking Wine (Unknown Size),,,Sauces & Condiments > Cooking Wine & Vinegar,Amber liquid in glass bottle with red cap; traditional Chinese artwork on label
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,6,"Unknown Brand Hot Pot Soup Base – Spicy Mala, Red Pouch (Unknown Size)",,,Meal Kits & Mixes > Hot Pot Soup Base,Red pouches on upper-left; shelf tag shows 'Weekly Special'
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,7,Unknown Brand Hot Pot Soup Base – Spicy/Black Pouch (Unknown Size),,,Meal Kits & Mixes > Hot Pot Soup Base,Black pouches with white/red characters; image of hot pot ingredients
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,8,Unknown Brand Japanese-Style Curry/Hot Pot Soup Base – Yellow Pouch (Unknown Size),,$10,Meal Kits & Mixes > Hot Pot Soup Base,Yellow pouches with Japanese text and bowl image; green shelf sign shows '$10'
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,9,"Unknown Brand Ramen/Udon Noodles – Long Pack, Beige Label (Unknown Size)",,,Pantry > Noodles,Long rectangular noodle packs with beige/black Japanese text on lower shelf
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,10,"Unknown Brand Ramen/Udon Noodles – Long Pack, Red (Unknown Size)",,,Pantry > Noodles,Long red noodle packs stacked on bottom-left
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,11,Unknown Brand Hot Pot Soup Base – Brown Box (Unknown Size),,,Meal Kits & Mixes > Hot Pot Soup Base,Box with image of simmering pot; Chinese characters; brown colorway
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,12,Unknown Brand Hot Pot Soup Base – Purple Box (Unknown Size),,,Meal Kits & Mixes > Hot Pot Soup Base,Purple boxed soup base on lower shelf with pot image
13975,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0013975.jpg,13,Unknown Brand Hot Pot Soup Base – Tomato/Red-Orange Pouch (Unknown Size),,,Meal Kits & Mixes > Hot Pot Soup Base,Red/orange pouches on right side with vegetable/tomato imagery
14531,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014531.jpg,1,Mizkan Yosenabe Soup Base (size unknown),,,Pantry > Soup & Stock > Hot Pot Base,Yosenabe Soup; white pouch with vegetables pictured; Japanese text; 'Soup' in red
14531,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014531.jpg,2,Instant Seaweed Soup (size unknown),,,Pantry > Soup & Stock,Seaweed Soup; white packs with black/green accents; bowl of soup image; assorted brands
14500,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014500.jpg,1,Nongshim Shin Ramyun Spicy Noodle Soup 5-Pack,,,Pantry > Noodles,Shin Ramyun; Spicy; Korean noodle soup; red pack
14500,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014500.jpg,2,Nongshim Neoguri Spicy Seafood Udon 5-Pack,,,Pantry > Noodles,Neoguri; Spicy Seafood; Udon type noodles; orange pack
14500,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014500.jpg,3,Samyang Corn Ramen 5-Pack,,,Pantry > Noodles,green pack with corn imagery; Korean instant noodles
14500,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014500.jpg,4,Mazola Corn Oil 1 Gallon,,,Cooking Essentials > Oil,yellow jug; green label; heart healthy
14516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014516.jpg,1,Instant Miso Soup 10-Pack,,,Pantry > Instant Soup,INSTANT MISO SOUP 10; assorted flavors; Japanese text on white pouch
14516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014516.jpg,2,Seaweed Soup Mix (Wakame),,,Pantry > Soup & Broth,Seaweed Soup; green pouch with soup bowl image
14516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014516.jpg,3,Dashida Beef Stock Powder,,,Pantry > Soup Base & Stock,다시다 (Dashida); Korean beef soup stock seasoning; red pouch
14516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014516.jpg,4,Hot Pot Soup Base (Spicy),,,Pantry > Hot Pot Base,Chinese text; orange pouch with hot pot/soup bowl image
14516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014516.jpg,5,Kombu (Dried Kelp) for Dashi,,,Pantry > Dried Seaweed,Kombu / 昆布; dried seaweed pieces in clear/green packaging
14558,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014558.jpg,1,Unknown Brand Instant Miso Soup (Green Pack),,,Pantry > Instant Soup,instant miso soup; Japanese text on front; white pouch with green accents
14558,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014558.jpg,2,Unknown Brand Instant Miso Soup (Red Pack),,,Pantry > Instant Soup,instant miso soup; Japanese text on front; white pouch with red accents
14558,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014558.jpg,3,Unknown Brand Seaweed Soup Pouch (Miyeokguk),,,Pantry > Soup & Broth,Seaweed Soup pictured in bowl; white/green pouch
14558,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014558.jpg,4,Unknown Brand Beef Bone Broth Soup Pouch,,,Pantry > Soup & Broth,Beef Bone Broth Soup; white pouch
14558,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014558.jpg,5,Unknown Brand Dried Seaweed for Soup (Miyeok) Pack,,,Pantry > Dried Seaweed & Kelp,Seaweed Soup / seaweed; clear window packs with dark dried seaweed
14558,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0014558.jpg,6,Unknown Brand Korean Soybean Paste (Doenjang) Tub,,,Condiments > Fermented Bean Pastes,square yellow-lid tub; Korean text; soybean paste style packaging
